City,State,Latitude,Longitude,Elevation,Scenario/Code,Scenario/Year,Datetime,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Horizontal Infrared Radiation Intensity,Direct Normal Radiation,Diffuse Horizontal Radiation,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T15:00:00.000000,29.0,25.0,79,99129,428,64,158,270,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T16:00:00.000000,29.0,25.0,79,99136,427,83,136,273,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T17:00:00.000000,30.0,26.0,79,99129,422,144,73,236,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T18:00:00.000000,29.0,24.0,74,99114,428,0,16,239,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T19:00:00.000000,27.0,26.0,94,99100,407,0,0,190,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T20:00:00.000000,25.0,25.0,100,99100,407,0,0,56,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T21:00:00.000000,25.6,24.0,91,99100,414,0,0,327,0.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T22:00:00.000000,25.2,23.6,91,99100,402,0,0,68,0.4,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-16T23:00:00.000000,23.6,23.4,99,99100,404,0,0,24,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T00:00:00.000000,23.5,23.4,99,99100,408,0,0,335,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T01:00:00.000000,23.1,23.0,99,99100,409,0,0,16,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T02:00:00.000000,23.0,22.8,99,99100,414,0,0,330,0.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T03:00:00.000000,22.9,22.8,99,99100,425,0,0,309,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T04:00:00.000000,22.7,22.6,99,99100,424,0,0,282,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T05:00:00.000000,22.6,22.5,99,99070,425,0,0,266,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T06:00:00.000000,21.0,21.0,100,99077,426,0,0,272,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T07:00:00.000000,22.0,22.0,100,99085,423,123,89,231,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T08:00:00.000000,23.0,23.0,100,99092,426,262,173,212,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T09:00:00.000000,24.0,24.0,100,99107,428,508,198,147,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T10:00:00.000000,26.0,26.0,100,99129,418,753,152,226,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T11:00:00.000000,29.0,25.0,79,99143,418,815,139,229,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T12:00:00.000000,31.0,25.0,70,99143,415,765,164,240,3.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T13:00:00.000000,31.0,24.0,66,99157,422,673,181,270,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T14:00:00.000000,33.0,25.0,63,99157,431,666,157,250,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T15:00:00.000000,33.0,24.0,59,99164,442,640,120,260,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T16:00:00.000000,34.0,25.0,60,99121,432,413,99,20,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T17:00:00.000000,28.0,22.2,71,99121,440,266,48,280,3.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T18:00:00.000000,28.0,26.0,89,99114,430,0,11,210,1.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T19:00:00.000000,27.0,25.0,89,99107,422,0,0,300,1.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T20:00:00.000000,26.0,24.0,89,99107,430,0,0,61,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T21:00:00.000000,26.0,24.4,91,99107,422,0,0,49,1.9,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T22:00:00.000000,24.8,23.6,93,99107,424,0,0,56,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-17T23:00:00.000000,23.9,23.4,97,99107,421,0,0,71,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T00:00:00.000000,23.8,23.3,97,99107,414,0,0,32,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T01:00:00.000000,23.2,22.8,98,99107,414,0,0,5,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T02:00:00.000000,22.8,22.5,98,99107,407,0,0,14,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T03:00:00.000000,22.7,22.4,98,99107,405,0,0,9,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T04:00:00.000000,22.8,22.4,98,99107,412,0,0,344,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T05:00:00.000000,22.6,22.3,98,99092,413,0,0,337,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T06:00:00.000000,24.0,24.0,100,99092,410,0,0,317,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T07:00:00.000000,24.0,24.0,100,99092,411,51,25,300,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T08:00:00.000000,24.0,24.0,100,99099,430,0,61,349,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T09:00:00.000000,25.0,25.0,100,99114,427,0,108,330,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T10:00:00.000000,27.0,27.0,100,99121,430,1,159,8,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T11:00:00.000000,28.0,27.0,94,99121,428,23,273,353,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T12:00:00.000000,28.0,28.0,100,99121,432,100,385,210,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T13:00:00.000000,28.0,27.0,94,99099,428,96,383,150,5.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T14:00:00.000000,25.0,20.5,76,99092,430,58,319,110,3.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T15:00:00.000000,24.0,19.9,78,99092,419,73,253,120,5.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T16:00:00.000000,24.0,24.0,100,99099,425,53,158,120,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T17:00:00.000000,25.0,25.0,100,99092,430,0,66,350,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T18:00:00.000000,24.0,24.0,100,99092,424,0,16,310,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T19:00:00.000000,24.0,24.0,100,99092,421,0,0,310,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T20:00:00.000000,24.0,24.0,100,99092,419,0,0,352,3.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T21:00:00.000000,24.1,22.9,93,99092,416,0,0,342,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T22:00:00.000000,23.8,22.8,94,99092,413,0,0,348,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-18T23:00:00.000000,23.4,22.5,95,99092,413,0,0,340,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T00:00:00.000000,23.2,22.7,97,99092,415,0,0,285,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T01:00:00.000000,23.2,22.5,96,99092,420,0,0,275,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T02:00:00.000000,22.7,22.4,98,99092,413,0,0,269,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T03:00:00.000000,22.3,21.8,97,99092,411,0,0,291,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T04:00:00.000000,22.2,21.9,98,99092,410,0,0,296,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T05:00:00.000000,22.3,22.0,98,99085,407,0,0,285,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T06:00:00.000000,23.0,23.0,100,99085,407,0,0,285,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T07:00:00.000000,23.0,23.0,100,99085,410,20,35,250,0.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T08:00:00.000000,23.0,23.0,100,99092,419,23,80,250,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T09:00:00.000000,24.0,24.0,100,99092,417,55,151,160,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T10:00:00.000000,24.0,24.0,100,99107,419,45,173,200,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T11:00:00.000000,26.0,26.0,100,99121,422,17,185,220,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T12:00:00.000000,28.0,26.0,89,99121,427,23,233,220,3.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T13:00:00.000000,28.0,26.0,89,99129,425,132,307,240,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T14:00:00.000000,29.0,25.0,79,99136,424,178,335,200,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T15:00:00.000000,30.0,25.0,75,99129,423,165,253,170,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T16:00:00.000000,29.0,25.0,79,99143,428,186,166,170,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T17:00:00.000000,31.0,25.0,70,99136,424,0,83,240,3.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T18:00:00.000000,30.0,25.0,75,99121,416,0,18,250,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T19:00:00.000000,28.0,25.0,84,99107,420,0,0,230,1.5,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T20:00:00.000000,26.0,25.0,94,99107,411,0,0,243,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T21:00:00.000000,26.0,23.8,88,99107,411,0,0,1,0.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T22:00:00.000000,25.0,23.4,91,99107,411,0,0,359,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-19T23:00:00.000000,23.7,22.9,95,99107,418,0,0,0,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T00:00:00.000000,23.5,22.8,96,99107,417,0,0,342,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T01:00:00.000000,23.1,22.6,97,99107,411,0,0,323,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T02:00:00.000000,23.1,22.6,97,99107,415,0,0,309,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T03:00:00.000000,23.1,22.6,97,99107,409,0,0,298,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T04:00:00.000000,22.8,22.5,98,99107,412,0,0,288,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T05:00:00.000000,22.6,22.4,99,99092,397,0,0,300,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T06:00:00.000000,24.0,24.0,100,99092,407,0,0,335,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T07:00:00.000000,24.0,24.0,100,99092,401,264,59,320,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T08:00:00.000000,24.0,24.0,100,99099,407,404,108,310,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T09:00:00.000000,25.0,25.0,100,99099,407,466,177,310,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T10:00:00.000000,25.0,25.0,100,99107,412,476,249,329,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T11:00:00.000000,26.0,21.2,75,99121,420,484,283,20,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T12:00:00.000000,28.0,26.0,89,99121,430,483,268,220,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T13:00:00.000000,28.0,22.0,70,99107,431,545,250,20,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T14:00:00.000000,26.0,19.4,67,99107,436,507,216,300,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T15:00:00.000000,26.0,18.9,65,99114,432,383,162,360,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T16:00:00.000000,27.0,23.0,79,99121,434,228,126,300,2.1,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T17:00:00.000000,28.0,25.0,84,99121,424,0,63,359,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T18:00:00.000000,28.0,25.0,84,99114,417,0,11,308,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T19:00:00.000000,27.0,27.0,100,99107,421,0,0,252,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T20:00:00.000000,26.0,26.0,100,99107,419,0,0,231,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T21:00:00.000000,25.9,24.1,90,99107,407,0,0,257,1.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T22:00:00.000000,25.4,23.6,90,99107,419,0,0,296,1.2,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-20T23:00:00.000000,24.8,23.2,91,99107,412,0,0,324,1.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T00:00:00.000000,24.2,22.8,92,99107,409,0,0,329,1.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T01:00:00.000000,23.5,22.3,93,99107,406,0,0,331,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T02:00:00.000000,23.0,22.0,94,99107,408,0,0,334,2.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T03:00:00.000000,22.9,21.9,94,99107,410,0,0,330,1.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T04:00:00.000000,22.9,22.0,95,99107,410,0,0,326,1.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T05:00:00.000000,22.9,22.2,96,99085,413,0,0,325,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T06:00:00.000000,23.0,23.0,100,99085,411,0,0,320,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T07:00:00.000000,23.0,23.0,100,99085,412,50,38,310,1.0,0,0
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T08:00:00.000000,23.0,23.0,100,99092,409,17,94,290,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T09:00:00.000000,24.0,24.0,100,99107,418,27,120,300,1.0,0,0
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T10:00:00.000000,26.0,24.0,89,99121,418,57,169,280,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T11:00:00.000000,28.0,24.0,79,99121,426,77,274,290,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T12:00:00.000000,28.0,23.0,74,99121,420,129,316,290,3.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T13:00:00.000000,28.0,24.0,79,99121,427,205,304,300,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T14:00:00.000000,28.0,25.0,84,99129,428,266,261,327,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T15:00:00.000000,29.0,25.0,79,99121,423,193,188,321,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T16:00:00.000000,28.0,26.0,89,99129,415,49,126,300,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T17:00:00.000000,29.0,25.0,79,99121,426,0,70,234,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T18:00:00.000000,28.0,25.0,84,99114,418,0,17,316,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T19:00:00.000000,27.0,25.0,89,99107,415,0,0,239,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T20:00:00.000000,26.0,25.0,94,99107,411,0,0,208,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T21:00:00.000000,24.8,23.4,92,99107,411,0,0,198,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T22:00:00.000000,24.1,22.9,93,99107,404,0,0,187,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-21T23:00:00.000000,23.5,23.0,97,99107,405,0,0,20,0.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T00:00:00.000000,22.9,22.5,98,99107,408,0,0,359,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T01:00:00.000000,22.9,22.8,99,99107,419,0,0,356,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T02:00:00.000000,23.0,22.8,99,99107,420,0,0,335,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T03:00:00.000000,22.8,22.7,99,99107,420,0,0,322,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T04:00:00.000000,23.0,22.8,99,99107,425,0,0,305,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T05:00:00.000000,22.9,22.9,100,99077,427,0,0,268,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T06:00:00.000000,22.0,22.0,100,99085,430,0,0,248,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T07:00:00.000000,23.0,23.0,100,99092,429,69,76,216,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T08:00:00.000000,24.0,24.0,100,99099,427,198,160,229,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T09:00:00.000000,25.0,25.0,100,99129,427,242,255,226,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T10:00:00.000000,29.0,25.0,79,99129,419,314,267,194,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T11:00:00.000000,29.0,25.0,79,99121,435,431,236,270,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T12:00:00.000000,28.0,21.0,66,99107,425,360,232,180,6.7,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T13:00:00.000000,26.0,18.1,62,99129,426,431,205,330,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T14:00:00.000000,29.0,26.0,84,99143,434,532,219,220,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T15:00:00.000000,31.0,26.0,75,99143,412,552,185,200,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T16:00:00.000000,31.0,26.0,75,99143,424,472,106,220,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T17:00:00.000000,31.0,25.0,70,99143,422,0,56,240,3.1,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T18:00:00.000000,31.0,25.0,70,99121,417,0,12,240,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T19:00:00.000000,28.0,26.0,89,99100,414,0,0,220,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T20:00:00.000000,25.0,25.0,100,99100,408,0,0,173,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T21:00:00.000000,25.2,23.8,92,99100,422,0,0,196,0.7,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T22:00:00.000000,24.2,23.3,95,99100,422,0,0,316,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-22T23:00:00.000000,23.3,23.0,98,99100,420,0,0,10,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T00:00:00.000000,23.1,22.7,98,99100,407,0,0,15,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T01:00:00.000000,22.8,22.5,98,99100,407,0,0,20,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T02:00:00.000000,22.6,22.4,99,99100,403,0,0,1,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T03:00:00.000000,22.5,22.3,99,99100,413,0,0,359,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T04:00:00.000000,22.2,22.0,99,99100,408,0,0,323,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T05:00:00.000000,21.9,21.7,99,99092,408,0,0,219,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T06:00:00.000000,24.0,24.0,100,99092,410,0,0,215,0.0,10,10
